"ms","A","B","C","D","Y"
4322,-1.19971397601773,-53.8653840666831,127.148906228854,54.7884413178462,51.1213181473599
4323,-1.45077495252899,-52.5193963101658,125.393909540895,54.6266354887189,67.0488078247255
4324,-0.791074089057113,-52.6889637875799,126.186489843983,54.9310278831356,45.8058776773141
4325,-2.63938463849996,-51.8474407516978,126.197503084761,55.1458673472132,45.9897761945293
4326,-3.27174000053594,-51.4449281408535,125.412893977376,55.6283089793587,47.3901490653172
4327,-2.74741353561806,-52.4788380320883,124.611836985318,55.6316910776221,45.9141830825314
4328,-3.58403800615511,-51.0512790349612,126.404147801775,55.6635521665378,47.399730263827
4329,-5.9968577178656,-50.3165706034576,126.762873676743,57.2586324563739,49.3899523818204
4330,-6.31457124538028,-50.2078928750408,125.871868889606,57.1844912330069,47.7231535887501
4331,-6.60418313862958,-50.7922718431659,124.134204224185,58.1922457143871,52.4184046627976
4332,-7.20812883304297,-50.4980089310004,125.144316839149,60.0957036889051,49.9881287979694
4333,-8.90938907508505,-49.6883635669369,123.39617860306,59.3540499316305,57.9883005338457
4334,-8.47661709148358,-51.5950706086159,122.807508003093,59.1372258714441,45.9870710784039
4335,-7.40299455658554,-52.4545924949889,123.022311119004,59.2782172668367,50.6937089863317
4336,-6.96447975596044,-52.3209890284591,122.596290363468,60.2536389238807,50.8417501613489
4337,-6.32383583508671,-52.2733697562178,122.988705375215,59.2662374133054,44.0621421134225
4338,-5.13960222721616,-52.172929574887,124.018046202309,59.8738754358443,48.0663293062004
4339,-4.94647074795991,-53.7679567935184,122.120227829467,61.6177517746854,52.4515624710846
4340,-4.08173289205328,-52.9888883956891,121.940800689819,60.3555018672668,49.0909207671414
4341,-4.10778548324118,-53.1268917514411,121.704757720878,59.8019451034664,54.2088465622545
4342,-5.53619764040256,-52.5652600786512,119.51864173748,59.4552264554957,47.464488975975
4343,-5.68847059471823,-52.7123949898256,119.870448247732,60.1381220305484,43.4556136090632
4344,-5.82389856845169,-53.3251861110123,118.756681029872,59.2109116704896,42.1528637438242
4345,-3.61199105177515,-53.9745588828939,118.358942663489,58.9410528729084,42.5341926771029
4346,-4.27337851556851,-54.7079496686513,119.186995754529,57.8089790476157,51.765106620941
4347,-3.64402233177053,-54.3344682739293,120.491475238922,57.5456108234211,48.7175317235093
4348,-3.91627262963654,-54.6350962065569,119.963670894641,57.7463024811665,42.7688269476484
4349,-4.63348086579045,-52.6036307097198,121.213110082825,56.6833412574355,47.1800982683466
4350,-4.82880704136394,-52.8288851543927,120.758557598182,56.9662407718977,66.3420865794721
4351,-3.51554283938809,-52.8654276109357,120.123852022254,57.4987235377083,48.1216257629869
4352,-3.50286041421903,-50.7445133261144,121.30456842507,58.8411204928018,46.6544360738171
4353,-4.62707200799872,-50.1700315233593,121.040939287244,59.4345560762659,68.9721935810354
4354,-3.77044397738356,-49.3674661089265,119.580340482042,60.7385643756427,49.4767806848406
4355,-3.45626185707624,-49.1890243716171,117.62722726662,60.6201095810443,53.8795955972551
4356,-3.11958995408999,-49.0706727894784,118.528863413674,61.1211848738922,54.4806196789437
4357,-2.85756402070509,-49.9547196485739,118.41764156311,60.3621446978482,53.2585010800543
4358,-2.53810016164416,-48.7486864122373,117.977802605301,61.3915380192482,49.8827506324004
4359,-2.8401930864376,-48.7329036498617,117.468745226235,61.5685376873077,48.9032096501563
4360,-2.322852257921,-48.9583651494608,116.221716542732,62.8483705257,52.2017025577465
4361,-3.4869388148027,-50.2549712353044,115.171458883679,60.9668927048924,55.1703647738022
4362,-2.21225896826297,-50.2934562362302,115.827322671686,60.4786166644238,50.688046676218
4363,-2.6652071944511,-51.2903099098586,115.133499023621,57.8097094182036,45.7681006115269
4364,-2.54745346561704,-51.6351235590318,115.391626926713,59.2055340016251,51.1762267203051
4365,-1.18752219890529,-51.2921318174885,116.175271989771,59.9747126771875,51.646794519093
4366,-2.24584097219817,-51.9785672514446,116.342180802038,61.1173591321142,71.5295760647117
4367,-2.20802923511822,-52.6066043225973,115.019070258102,61.509424062231,49.5785335814235
4368,-1.62572430568193,-51.5477119975852,114.181607415394,62.7189474602746,54.327158309765
4369,-1.02991558347278,-50.8750025963743,113.782787226827,63.4561228134635,73.2992243388873
4370,-1.38255328657532,-51.7850255038528,112.611132905268,63.4288762106435,68.1217239795783
4371,-2.40668648034804,-53.4074413477869,112.805868702936,63.5915743974431,47.7554829635413
4372,-1.79213203708725,-54.5687007497361,113.124346649545,63.1770384134025,68.975677790964
4373,-2.72041356780239,-55.0407120548884,113.801119450304,64.099269266966,52.1737409430532
4374,-2.72692802051869,-54.836148493592,114.448724785448,64.282834143934,51.3354137986669
4375,-2.50204721209632,-53.7876834659336,114.989055764596,65.0481187615263,59.5269864335846
4376,-2.30259177958685,-52.1431996255619,114.203327633008,66.8424490482678,57.7693872967726
4377,-2.12438392060992,-52.0408957057939,113.601737712465,67.3753961297295,56.626549863148
4378,-1.83923996152854,-52.9719103675285,114.212585783603,66.4823094634259,55.4842768430834
4379,-1.6002734416828,-52.7165241310056,113.593674711025,66.8652385264049,49.8295132408008
4380,-0.975350667395315,-53.1281420789289,112.41279259277,65.9059702759752,73.2752995442982
4381,-2.38376343927319,-54.8368988472851,113.467629851263,64.7611133526031,50.9396343510533
4382,-1.80980097050693,-56.2800486584069,114.296407873294,63.8235115795583,53.0689423494047
4383,-0.47402519643036,-57.1537078602312,115.294136504873,63.1652182121856,55.1444409155778
4384,-0.935511304559016,-57.780359680753,116.694959952397,63.7712784038434,73.1965800371289
4385,-1.12787514909526,-59.8935255453008,115.786995245052,62.9296565074547,48.596333331223
4386,-3.21093976210065,-58.4063680583946,114.064776542977,63.1629167344019,48.1166516955834
4387,-5.11983942617221,-60.3765204196906,112.962335528073,61.6598376700699,65.1710496202005
4388,-3.70958148092005,-60.4138764016465,112.049967374728,63.2921279040869,51.0061376626857
4389,-3.18204905120314,-60.4288758594423,111.038430740798,62.9361996726442,52.5130978229961
4390,-2.5378414229833,-59.6708376561974,110.653830444725,63.5560130677037,48.6627175653181
4391,-1.63655704333542,-60.6652159250474,111.426158493182,64.729196928499,71.2281520046863
4392,-1.8788037397572,-60.1724188482044,110.741571472105,63.4067709785078,47.1504418082773
4393,-0.47613534714165,-59.214979560342,111.142004656861,64.2453948550008,49.783521701475
4394,0.619795663205031,-59.3121554628372,111.720997535392,65.7440689378793,51.102026407994
4395,0.0545987394936155,-58.313224790277,111.960985076144,66.6762518254087,52.9612284964642
4396,0.365073786724912,-58.6322414154745,112.458159516876,67.0823987958319,53.6521854951948
4397,0.858991677350138,-59.6598585090857,114.092111768556,67.5096354737034,55.2677200142569
4398,-0.552805728377555,-60.1825517383691,113.46448589434,67.0994520177813,49.704250714979
4399,-0.444070695632119,-59.6637131380173,114.038249780551,65.9712728532983,75.6578813255893
4400,-0.0368428698908534,-59.4203111044331,112.97163666402,66.9778105287001,44.7088603071546
4401,-0.876526351523397,-60.5788118259032,111.064854175168,67.8266274553102,53.698733672072
4402,-0.430396072375936,-60.7855576045941,110.086508725974,68.6396156442529,51.6832630651019
4403,-0.795812773373484,-60.9166808375992,112.189849825915,68.7685180079816,53.6682770458639
4404,-0.256632922652796,-59.0347425854144,113.05131615361,68.6875817606043,55.6821683387598
4405,-1.06520979305345,-60.5225382216469,113.058454093697,68.2305453026324,49.0686547998098
4406,-1.54962110991863,-61.1336607445715,113.068027562285,67.8393968505171,50.0264384078159
4407,-2.56076160602246,-61.735321136895,113.096323974364,68.0683520009252,48.5500495155985
4408,-2.44163741936249,-61.7828649674262,112.597652470553,68.5838053815999,51.8379688061862
4409,-4.13687054183516,-62.1617512704126,113.236457467869,69.6887001736666,51.9362893635115
4410,-3.96506224171574,-62.1770351978618,112.992545029336,69.2716376792162,55.017139494758
4411,-4.64335537011874,-61.1287341819734,112.664045673335,69.1095600340082,68.804459848731
4412,-5.35221129066283,-62.0704322076464,111.859705707648,67.0586278887662,41.2375803357638
4413,-6.36905771125663,-62.1399968765561,113.352600699555,66.3465795711806,45.4165282041256
4414,-6.03772860421329,-63.9624507160121,113.122888435819,66.0080995711974,55.8707519543144
4415,-5.03462830283372,-64.3812605375116,113.708412631318,65.1967845743094,47.5531867227248
4416,-5.3407020590621,-64.19328136138,112.843674598522,65.400247286132,51.9219542444304
4417,-6.34205657881577,-63.3063328356815,112.341850030661,66.5115024843968,49.8157212417136
4418,-5.0495200960045,-63.6125445511261,111.78818327102,64.7762567674964,50.6587802963554
4419,-6.39011281903193,-64.9024209529187,111.412258512869,63.3832082933064,44.3453149129447
4420,-6.42755401942184,-65.1185904418965,112.570819687167,63.4842341458294,36.9414039781491
4421,-6.63994972621559,-65.166864658667,112.718493397232,64.5463242886442,40.6490261364148
4422,-5.94554153363735,-63.2397452277126,112.151479482059,64.8897919330315,47.8629697363016
4423,-5.99295934696768,-64.1320692363773,111.195930349402,63.7542584732413,58.4817108049389
4424,-5.08711137200958,-65.6585064017156,111.222303294046,63.8339074473195,47.1987766105269
4425,-3.71690968291769,-64.4538515265791,110.93066954353,63.516782194194,66.6849455459961
4426,-3.10837795925515,-65.0960471855488,111.249375088611,63.465387883245,44.3226220653805
4427,-3.88748438236302,-65.5561136796258,110.204175712655,63.0803121186126,47.7549093969357
4428,-2.98432883288384,-65.9324264487575,110.888369922096,63.1152251617494,49.5477813797695
4429,-3.11449461712269,-63.9768845059168,110.377238352792,62.2026213854509,44.9938212547993
4430,-3.17518736034638,-64.3923464656573,109.543918574077,60.8852296756158,41.8596427929349
4431,-3.14093027387206,-65.0057573748179,109.559225383136,61.4751355027599,62.9670096331388
4432,-2.15292639334444,-66.4104645458589,110.160548007501,61.3322008687099,42.5422904640473
4433,0.046939372467409,-66.6851548206386,109.277990295438,61.8956749022246,49.5463911512412
4434,0.637095084460402,-69.1113843320757,109.537661441495,62.3285924722984,38.6549658989457
4435,0.184254788188908,-70.0951425394308,109.365493440668,62.6204788125054,48.8014748739329
4436,0.312812266088813,-71.3241548521463,110.156067211672,61.3787760496353,47.1962543814513
4437,0.587009194235221,-72.2816027303348,109.164881473438,61.4789104761843,42.8586399276479
4438,1.87208836631083,-71.6654468722599,109.911408192641,61.0898938234004,45.9035565448226
4439,1.45633794554651,-72.8248511193408,108.323115146004,60.8260585335195,44.7125716537682
4440,1.83388072277289,-72.2784970336578,108.875235420713,62.7617129556311,55.6581321808326
4441,1.27903072387919,-71.6522601253534,108.001949240996,63.2793246389603,46.9751160078952
4442,1.13856219116926,-72.286619949156,108.299869917313,63.4586933346761,44.5015833832431
4443,1.62781626143064,-71.6515778944599,109.229344174884,63.0979088176517,46.7490004373781
4444,-0.238388619852884,-71.9648194543191,109.794148090805,63.1584922152529,44.3324167632703
4445,0.726278640038778,-72.4052954182072,110.112995936027,63.191799794141,48.0543597712533
4446,0.511600694527379,-71.4983207945982,110.175103183271,63.5072632026246,57.9219304337742
4447,0.138003339039757,-71.3368112146689,109.779779842796,64.2321096260218,52.7334748193746
4448,-1.2213390349437,-70.7910068967629,107.676932456412,65.5580459177227,48.0907968444028
4449,-1.11639724160226,-71.6342533503023,107.925515465211,65.3891114529785,47.7944728217679
4450,-0.205039565457737,-71.7091565262032,107.135629496299,64.0263169056663,47.7025230985084
4451,0.992739147933793,-72.1700128431908,107.053917155411,65.125672515943,47.2132062640067
4452,-0.699527064171987,-72.0966655859993,106.763743238364,64.4230903445542,41.8673252324135
4453,-0.93423640410963,-72.723144885017,105.924919333805,62.4562027548872,62.9915211682743
4454,-1.24721743737222,-72.3882715449434,108.86385897999,63.8617977782389,45.7786570705543
4455,-0.771437351512139,-73.4176753649512,108.924115150555,64.4243586734797,46.7271137222839
4456,0.484387943511693,-73.3730252246249,109.464968762934,63.4657647912978,53.8133470106829
4457,-0.219625055482654,-75.6887134101849,109.176239038571,62.5198698766013,66.3859901936655
4458,0.391679160962055,-76.4692644570944,110.630725537978,62.5365079532304,45.5989193386681
4459,-0.701017807208726,-76.5851156992951,110.232828785542,63.2242869512694,30.6442930226291
4460,-1.50802645920621,-76.4793638193444,110.410998408829,62.2976839668687,46.4181738486143
4461,-0.00233865788775412,-77.1606501022335,110.102638378278,61.0680517327521,61.4547426052034
4462,-0.317266115770531,-77.6974823144466,110.261584004715,62.3567694012503,45.821553522159
4463,-2.22103664757957,-77.7987099196178,112.503372637638,63.0147666387205,41.0762261702184
4464,-2.29657533647792,-78.9473913705259,111.567640047411,62.6878518888743,22.4047850952538
4465,-2.04059297415075,-77.8427690718999,111.666238716191,62.2484858495035,45.6438012745369
4466,-3.3754547704699,-76.5674591180128,112.216746063133,63.960956796281,43.3248222540375
4467,-1.1017111330728,-74.4903842421263,113.146479108083,64.07905779217,44.2364603304553
4468,-0.955834711084478,-73.9447745331399,112.759451493891,62.944742217572,43.4389871399609
4469,-1.38961435950643,-73.9143466412524,112.206911514266,62.4520799969209,46.8556747935043
4470,-2.47934351370533,-74.7462808079502,112.314019990345,62.2493400489863,40.5353233836762
4471,-3.36403585743173,-76.5338970937391,112.244901755755,63.3894857721906,42.9505455694587
4472,-2.50419564269414,-76.0949964795225,112.346385684428,62.6774237035933,45.7611058724874
4473,-2.89161234380539,-77.0529256838216,111.691567942483,62.2470738101381,47.8365852442291
4474,-1.20144470072344,-77.4078206586376,112.472843624908,62.7593195655135,69.9138699923094
4475,-2.46703847670969,-78.098137444477,114.418504927635,64.197477306258,45.9175931302784
4476,-2.61456251581661,-77.7201842031923,113.37076292046,63.327669741044,64.7954244632469
4477,-4.27312495155956,-78.4319206996671,112.153067688651,64.0734596134366,43.0994092319606
4478,-4.60752699858716,-78.6545201688419,112.906552550098,64.1085897558368,44.061496611526
4479,-3.29436514479527,-79.9246582683768,113.990868151578,63.4151764950987,45.1466778609464
4480,-3.54211385366055,-79.2927638480969,112.3450942133,63.9799675124369,42.8238143158745
4481,-2.67096724412908,-80.16408246473,111.228849208102,62.8601844244499,41.0851394825415
4482,-1.73296081068629,-80.4960547471181,111.233851811966,62.7465881865856,43.4408891018543
4483,-1.24575387857305,-80.9220568476679,113.919586687112,62.874550501859,44.126302474093
4484,-1.63313533716628,-80.1022137880921,115.014944128721,62.1313894387809,38.6906357741941
4485,-1.23560259311672,-78.7520089265306,114.430389841074,62.2951360279481,64.2314364569477
4486,-0.217392186127545,-79.3070047907416,115.686194597806,62.1386456258385,41.0253869472272
4487,-0.497609957693347,-78.6419823187361,116.172433889258,64.2053367732762,49.102807320534
4488,-0.269358438900292,-78.6746124731395,116.514205116832,65.6545542989555,48.3886536142251
4489,-1.85389981574574,-76.2985468245733,116.907856336626,64.8959057292644,47.0165197635689
4490,-1.73013218979468,-77.9681064525232,117.757073475894,66.8222405096148,47.622841269811
4491,-1.69893357824943,-75.3921360771005,117.011516429083,67.8171953868816,50.422089802658
4492,-0.0228252592836083,-75.8531617417415,115.369934569961,67.0315019182433,51.2505719220636
4493,-0.108882995420768,-75.8403460038133,115.332474457769,65.7371943671687,51.5787061130607
4494,0.93813269092064,-76.1317035687478,117.4749321467,64.8117655422703,47.8969136731993
4495,1.32439666438221,-74.0785189338489,117.574125191524,64.2696832130387,48.3682215246858
4496,2.71748117816811,-73.1641654577539,118.916134188123,63.8783243831624,54.5153014818719
4497,3.00219084260932,-71.8922813792846,118.924773535009,64.1341946417554,53.9062014881754
4498,2.09021360676232,-72.7436157555282,117.830463674345,63.871746848993,52.1562155056283
4499,1.56900298427221,-71.9367492027873,117.525449228838,63.8777788626909,49.2843641629455
4500,0.956218471668696,-72.2664700892871,117.985435676585,62.3020700634423,47.8590295454717
4501,2.51417219753411,-72.8340724238531,117.060222774437,62.7577024161497,51.4847478900798
4502,1.78487518887501,-72.3503374158876,117.24081927312,62.5740011164153,49.7213864527982
4503,0.280924310411077,-74.6142042457842,118.017700487349,63.5420510843527,54.0252485173612
4504,-0.285862685776734,-75.9915865410739,117.495830703058,62.6792903161606,63.3102746841867
4505,-2.39031630807463,-75.1780209325316,117.305053666749,63.2529808124049,44.028345006345
4506,-1.8595843801621,-76.0562378378904,117.840460563627,62.8037688682247,45.2286029359117
4507,-0.241900245124069,-75.1529117720377,117.548139849275,64.2036994427108,45.8522110160097
4508,0.942631612147784,-75.4847965715467,117.647294264756,63.9605207242171,44.6784978863704
4509,2.81896497896593,-73.6824377066305,119.250011160043,63.7646014259148,47.4852065745963
4510,2.36318910288731,-74.0544700741056,119.306165276526,63.5681222159418,46.72858064
4511,3.03242178385846,-74.1499682397024,120.348882347268,61.6032842572983,53.3789988893097
4512,1.74941435063075,-74.1364926186154,121.023914416522,61.4487309233921,45.109469168516
4513,1.35271425271189,-74.2274710039087,122.045608599853,62.4977633395607,48.4503272629971
4514,1.23416120143368,-75.1644421656378,123.726248177103,63.120500398029,49.0038761158936
4515,0.276946104859907,-74.5470305552566,124.373234644282,62.1819934171803,66.3988036198752
4516,0.69558384279677,-73.9840973064685,122.973957737717,61.9100473509015,48.218119075343
4517,0.588404169705361,-72.8448493669222,124.635257299604,62.0581978436782,51.2554509454438
4518,0.289485614958829,-73.1646206542545,123.65367695276,60.5225052810639,47.522496613583
4519,0.599256169834106,-72.798205919455,121.009813816147,62.1793606268712,46.8628688286105
4520,0.853937585247517,-72.8339142265248,118.674415984653,63.1706266413604,45.0178362031117
4521,1.03040596723701,-72.6711459636322,119.565696905066,62.417383250217,53.4622829845247
4522,-0.0442762289937704,-69.8950832614101,120.415698569084,62.4477332946679,48.5881240281616
4523,0.0600782070404301,-69.1115698424269,120.014840465481,61.8010137631581,47.8588922522326
4524,-1.15212156154122,-68.632132626763,121.149586470668,62.4086584113773,65.4372136883017
4525,-0.720632909345285,-70.3890640033089,119.965473239887,61.4683987907633,46.981858243448
4526,-2.93370183943463,-71.4003312484224,121.422369448554,59.0156716520841,45.3213243096898
4527,-0.196731587114382,-70.2536194462535,121.779011423535,60.5005547238549,64.9222952727435
4528,0.0681779564886131,-69.4039054529135,120.859482562103,60.2568127330413,47.6302186811318
4529,-1.45086345257121,-70.2256364344241,119.779447104582,61.3901332033281,40.8058951942472
4530,-1.45590535189342,-70.5456204751918,118.885520393503,60.9912201014038,46.6907283137544
4531,-3.89720450036176,-70.2949244674178,119.107160296191,61.4441041893057,44.2310376763184
4532,-3.59832360030801,-69.8779316909482,120.906500847248,61.412869996285,49.4326039210512
4533,-5.86376274095325,-70.3400762580786,122.193281166123,60.4184643820969,39.6584575937236
4534,-6.2844387851712,-70.885454471572,121.514090692281,60.8245423523094,66.4999178936932
4535,-6.40646457377852,-69.1154695701355,122.331517051674,62.2919367526835,41.0734733870807
4536,-6.78566874140425,-69.6069920120256,122.929705869834,62.6443751948728,46.0941584992346
4537,-7.62515360225168,-70.1073155173156,121.919907465919,63.463370567452,45.9788502870152
4538,-6.94324837025529,-70.8037123544068,122.469080744553,62.7071943194379,63.4476554127863
4539,-6.12185038942278,-70.5581464849916,122.338081062267,62.3513109347649,49.2913232267571
4540,-7.74221468477076,-72.3312653372963,121.312161844968,65.3055333748514,41.792881099346
4541,-7.83300784679764,-71.9014116385138,121.654237226895,65.8483980217509,52.3068778337676
4542,-8.98740741523773,-73.5439279834627,119.452743725516,67.5833067511661,49.2610251575699
4543,-9.72062398598328,-74.523063794132,119.705250933541,68.4503204849467,68.3062531256451
4544,-8.85438516340508,-76.9701537949249,120.096474478312,67.4553679032816,67.0346006431723
4545,-10.4898318103559,-77.6366525807459,119.983139488245,67.6339393094933,42.1173553360834
4546,-9.86226346023366,-78.1600245302077,120.334042973965,68.5023439262752,67.2536273036036
4547,-10.4973968330186,-78.8213810902849,120.668174264505,66.5263014682383,38.15671224866
4548,-10.4156867178706,-78.3050517171424,122.15984169602,65.7862545137797,40.2963774017794
4549,-9.02786714012048,-79.4672751006756,122.408161681018,64.8676625684757,48.1081769427776
4550,-8.90098913888576,-79.0286933510869,121.589553470165,64.0737551972577,48.5624219315996
4551,-9.68052671848705,-79.81156934306,121.778644052655,64.9816229403792,40.1561613657182
4552,-8.77600670379095,-79.7699145667759,121.982522186709,62.0116933965173,32.881390128812
4553,-9.42562029086077,-79.8456392141512,121.615270396127,61.3855357902332,39.4892915133857
4554,-8.02829411293831,-79.3679945345241,120.629857326285,61.3990833522552,45.5409544112697
4555,-6.8655235366213,-78.7988293643885,120.923158091764,60.6382644346023,36.9936614396504
4556,-6.43096923565491,-77.7965271607693,120.553791520436,63.1219319575954,46.6860753426575
4557,-6.1395865577094,-76.5720458693797,119.840267636922,61.8306490651619,66.8952085499147
4558,-6.41638594206732,-76.8439363926287,119.947434156486,60.8274562019492,44.8359590241072
4559,-8.22703971758696,-78.2889637873173,120.544724626573,60.6765843757295,35.5577470380649
4560,-6.93284390607149,-78.562803189218,119.576938462704,60.5668468209887,36.7150637915343
4561,-6.85539347552559,-78.1602333298457,119.41872405999,62.4659520546245,38.2516268201061
4562,-7.62597404215149,-78.2126369580095,119.228658447253,62.1655189297458,61.9889441334768
4563,-8.1175122874775,-78.0015641667637,118.692511213901,62.8380454957708,42.9017677531851
4564,-9.1042532195766,-77.6147056238556,117.551615192858,63.6841217315506,60.8759585202674
4565,-9.07535131477016,-78.2013066829218,116.88266382061,62.3248895724761,42.3674427242499
4566,-9.87889892395411,-78.1119084931463,116.257881504117,61.7841333593826,57.6891978880261
4567,-12.6414758175598,-79.4936403678357,115.468257111716,61.8899181881853,33.6453931886163
4568,-12.8104976563259,-79.1555610129127,118.016955129119,61.713115534175,62.947622277351
4569,-14.620899896639,-78.8923533287457,119.997690023434,60.3644732416622,41.7325252064619
4570,-14.8464832624665,-80.3196104833097,119.544360181388,60.8049650281898,59.1433873959843
4571,-15.7481311115643,-81.8358353199327,120.341555888002,61.613953456897,37.3946366526506
4572,-15.1385094978347,-81.3693039883027,120.56895960222,61.8732933879223,30.4886771464745
4573,-15.1325977235531,-81.772369884427,121.52019854862,60.0302616126313,35.0485949443684
4574,-13.7060210479407,-81.9514121565773,121.820580962288,59.7827420509928,58.8196713117365
4575,-13.8217955459916,-80.8488148800274,121.778041054599,59.4330544196653,29.1580916585249
4576,-15.5787127335488,-79.8493968209383,121.985804271411,59.4137929487419,29.648946652664
4577,-15.5799131775294,-78.0277386091634,120.177520971197,59.5861720103142,41.6213725030963
4578,-14.5399607892111,-76.6958201396894,120.008464454228,58.4572856913906,37.9678315409083
4579,-14.6983352601757,-75.5119359721183,119.498128974428,57.3028706660563,38.5734082379902
4580,-14.160217670137,-76.76674271712,120.282247293138,58.6999438817322,35.0007185269805
4581,-14.2092385727748,-77.6737498090571,118.804485260003,58.3044646201711,38.2711983000954
4582,-13.8940233542178,-77.4084906722272,119.660972393441,57.6903850008145,40.2754395002204
4583,-13.4186188528329,-76.2602081859371,120.865348514987,57.5985917332689,57.1961967502344
4584,-13.7219737734089,-75.8134622049304,120.550609764419,57.6363125191939,55.5265013508626
4585,-14.5834806422446,-74.5834450437825,121.549179525494,57.6161445319335,26.5758595645588
4586,-16.1574300248933,-74.5128135987499,123.781654349545,57.768129186224,39.7481160982416
4587,-16.8233701447362,-75.1590583233671,124.290511195042,58.9480324859732,39.2952473579514
4588,-16.2615490226944,-76.9614077439197,123.807367284857,59.2415704520534,33.3884235660379
4589,-14.379678147441,-75.2486991207537,121.954709351363,58.7791007849876,58.8890747169948
4590,-14.2463320538981,-76.2694742764356,121.697795049343,58.6366603392949,27.6951733308849
4591,-15.7713611328508,-77.4502781364316,120.86554549339,57.9243450845788,54.8375758671232
4592,-15.1532786324784,-77.9111416994776,120.125965648986,56.7837189561065,37.221431385667
4593,-16.3105833763895,-76.9974052019543,121.283549322677,58.33527992168,55.9464375033555
4594,-16.4647097411921,-77.3368608769415,120.881024860743,56.7464567446735,53.010283788954
4595,-16.0622623910951,-78.5690153437408,121.506626386191,56.2307741082274,30.2212724775326
4596,-15.539901667355,-77.8728478715569,121.497103041161,55.8952685422993,35.2115726130482
4597,-15.3403051454042,-77.0570665918414,120.188562354744,54.8126392524404,29.1417074946357
4598,-15.6651258176823,-76.6217096437281,119.798434971352,54.2827280267738,26.329801773168
4599,-16.4452702829852,-77.5579867373045,118.201511935072,55.3161874746257,36.4229852065398
4600,-15.4635431731624,-78.186248228435,116.999620686545,54.9001697497632,35.2093343189852
4601,-16.0890677643944,-78.4032165195542,116.869384586028,54.1844796050522,29.8232901006757
4602,-17.5146203097975,-76.8314467969717,118.085489819058,54.7355944983623,32.9186240288735
4603,-17.3911726347394,-76.0428232275646,118.675580732415,55.0158408893951,30.3534225387585
4604,-17.9675257350466,-76.8548376799899,120.346793544998,54.3129481804451,32.2340052928342
4605,-17.8684806676866,-76.582163768838,122.259838869716,54.9780361520214,49.8082897772277
4606,-16.7429357425506,-76.5187446026631,123.043011385273,56.618239701783,36.4067038768548
4607,-16.6604725673359,-76.4378850665539,123.309907493964,56.5923256918884,39.7102360844141
4608,-16.5167661922252,-76.5676564701866,121.684174774404,55.1746005268782,39.2879285481246
4609,-17.1639141315453,-77.302398120818,121.871695877787,53.8869126093745,33.6069379596663
4610,-16.335073007191,-76.8661610522275,120.825463989345,54.0716880339045,49.8480734693897
4611,-16.3696477517984,-77.0446107728608,120.864916739248,53.171742929466,34.1966150729302
4612,-14.7803161026493,-76.5184693077729,121.085576305771,53.2816758260724,25.4108040885488
4613,-15.0762777393208,-77.6911364339645,121.924278374547,54.7193136571727,34.3617488375961
4614,-13.7517685140263,-76.5324034089323,121.360387825991,56.5742405563527,38.4026653101207
4615,-14.9547003155223,-75.4220689557333,121.987288647,56.5664368082188,31.2961645821505
4616,-15.8026563559038,-72.5587459962875,122.503785451076,55.8243888485371,39.5095466675733
4617,-15.4759287456635,-73.8563905392429,121.53431527076,55.346944542801,36.9793637916146
4618,-16.9354656373465,-74.4501072439976,120.689783013495,55.3903394437296,35.5718934402458
4619,-15.7122722325903,-74.4956185051181,120.934594710128,55.2345774076555,36.1325995903863
4620,-15.8831173185936,-73.0296567134069,121.170523041933,54.3140967078068,35.5961704822247
4621,-16.2101314010748,-72.5180124335544,120.391190048629,54.9141084086471,34.9041367707069
4622,-15.750924319636,-72.6496982588437,119.776394262398,54.8678166006401,30.018100548767
4623,-16.1763606984402,-74.046141184421,119.800551253997,56.827761278742,34.3034642674627
4624,-15.6157484426091,-72.2905692331495,120.103577980983,56.713668142688,33.7331451314633
4625,-15.1758260683273,-71.7014381482395,119.593187758963,57.902708218553,34.8671378480474
4626,-14.5814474728007,-71.9056244020799,120.634031472361,57.3689502274177,38.152396811171
4627,-13.8985037752805,-71.238169904295,119.795096389431,57.6211297126062,58.6439892063952
4628,-14.8737146109801,-70.274263498095,119.493305883013,59.7132063018989,33.1608161519531
4629,-13.3575577976638,-69.0032171443512,119.010640710969,58.1313762785162,40.2985640792467
4630,-13.2780835151232,-69.1206865381945,118.435028921888,57.5177275092635,42.8474048826226
4631,-13.588231856737,-69.8921217882922,116.749762706434,58.3785411799693,39.3238803481388
4632,-13.4409135657106,-68.5985826913253,116.306464370764,59.2095090647176,37.1861617463652
4633,-15.0018749694076,-69.6846644373471,116.70086159403,61.5300779812912,60.4045246736509
4634,-15.2475956585068,-70.9989939911207,115.535008887859,61.0447634479651,36.6014985495396
4635,-15.7707515403532,-70.7965235962085,113.793957221309,62.9528619687054,41.7004050592565
4636,-13.2850419063708,-70.3613234755599,114.820478297393,63.6226434404134,61.1895821092275
4637,-11.559709391585,-70.3451647512505,115.913066242728,63.3791898402178,37.1994961161154
4638,-11.1659584070949,-69.5722976021305,115.769598559417,62.8072841650569,64.8007131827419
4639,-11.5628287440331,-69.8061325742426,116.795492834564,61.7681741044338,39.1742999854347
4640,-10.8034989034608,-71.0634554486013,116.274165475276,61.4701771398552,40.2813634592032
4641,-10.936764885823,-72.3666428558764,115.891564445529,62.3959320110581,41.8640231019214
4642,-10.5915172008054,-73.2357223022508,116.637106058173,61.425379327886,61.5945362443396
